doc_id,Disease,Question
5281,Rối Loạn Sàn Chậu,"Tôi đang cảm thấy tiểu nhiều lần và tiểu không hết. Tôi có thể đang bị bệnh gì?
"
5282,Rối Loạn Sàn Chậu,"Tôi hay bị són hơi và són phân. Tôi có thể đang bị bệnh gì?
"
5283,Rối Loạn Sàn Chậu,"Tôi đang gặp tình trạng đại tiện nhiều lần và không hết. Tôi có thể đang bị bệnh gì?
"
5284,Rối Loạn Sàn Chậu,"Tôi bị táo bón hoặc đau bụng, đau thốn hậu môn khi mắc đại tiện. Tôi có thể đang bị bệnh gì?
"
5285,Rối Loạn Sàn Chậu,"Tôi bị giãn rộng âm đạo sau sinh và giao hợp giảm cảm giác. Tôi có thể đang bị bệnh gì?
"
5286,Rối Loạn Sàn Chậu,"Tôi đau khi giao hợp và không giao hợp được. Tôi có thể đang bị bệnh gì?
"
5287,Rối Loạn Sàn Chậu,"Tôi đã từng sinh con to và rách tầng sinh môn nhiều. Tôi có thể đang bị bệnh gì?
"
5288,Rối Loạn Sàn Chậu,"Tôi đang mang thai con thứ 3 và lo lắng về sức khỏe sàn chậu. Tôi có thể đang bị bệnh gì?
"
5289,Rối Loạn Sàn Chậu,"Tôi mang song thai và tăng cân nhanh. Tôi có thể đang bị bệnh gì?
"
5290,Rối Loạn Sàn Chậu,"Tôi bị sa tử cung khi mang thai. Tôi có thể đang bị bệnh gì?
"
5291,Rối Loạn Sàn Chậu,"Tôi bị tiểu lắt nhắt và đau lưng khi mang thai. Tôi có thể đang bị bệnh gì?
"
5292,Rối Loạn Sàn Chậu,"Tôi muốn đi khám sàn chậu nhưng không biết cần chuẩn bị gì. Tôi có thể đang bị bệnh gì?
"
5293,Rối Loạn Sàn Chậu,"Tôi lo lắng về sự phục hồi của sàn chậu sau sinh. Tôi có thể đang bị bệnh gì?
"
5294,Rối Loạn Sàn Chậu,"Tôi muốn biết cách tăng cường sức cơ sàn chậu. Tôi có thể đang bị bệnh gì?
"
5295,Rối Loạn Sàn Chậu,"Tôi muốn biết liệu tập yoga có giúp cải thiện tình trạng sàn chậu hay không. Tôi có thể đang bị bệnh gì?
"
5296,Rối Loạn Sàn Chậu,"Tôi bị són tiểu khi ho hoặc hắt hơi. Tôi có thể đang bị bệnh gì?
"
5297,Rối Loạn Sàn Chậu,"Tôi cảm thấy có khối phồng ở âm đạo. Tôi có thể đang bị bệnh gì?
"
5298,Rối Loạn Sàn Chậu,"Tôi bị đau vùng xương chậu. Tôi có thể đang bị bệnh gì?
"
5299,Rối Loạn Sàn Chậu,Tôi muốn tìm hiểu về phương pháp điều trị rối loạn sàn chậu. Tôi có thể đang bị bệnh gì?
5300,Rối Loạn Tiêu Hóa,"Tôi hiện đang có các triệu chứng như đau bụng. Tôi có thể đang bị bệnh gì?
"
5301,Rối Loạn Tiêu Hóa,"Tôi đang cảm thấy đau ngực hoặc đau lưng. Tôi có thể đang bị bệnh gì?
"
5302,Rối Loạn Tiêu Hóa,"Tôi hay bị táo bón. Tôi có thể đang bị bệnh gì?
"
5303,Rối Loạn Tiêu Hóa,"Tôi đang gặp tình trạng tiêu chảy. Tôi có thể đang bị bệnh gì?
"
5304,Rối Loạn Tiêu Hóa,"Tôi bị khó nuốt. Tôi có thể đang bị bệnh gì?
"
5305,Rối Loạn Tiêu Hóa,"Tôi bị nấc cụt liên tục. Tôi có thể đang bị bệnh gì?
"
5306,Rối Loạn Tiêu Hóa,"Tôi đi đại tiện mất kiểm soát. Tôi có thể đang bị bệnh gì?
"
5307,Rối Loạn Tiêu Hóa,"Tôi bị khó tiêu và đầy bụng. Tôi có thể đang bị bệnh gì?
"
5308,Rối Loạn Tiêu Hóa,"Tôi ăn không ngon miệng. Tôi có thể đang bị bệnh gì?
"
5309,Rối Loạn Tiêu Hóa,"Tôi cảm thấy có khối u ở cổ họng. Tôi có thể đang bị bệnh gì?
"
5310,Rối Loạn Tiêu Hóa,"Tôi buồn nôn và nôn. Tôi có thể đang bị bệnh gì?
"
5311,Rối Loạn Tiêu Hóa,"Tôi bị chảy máu tiêu hóa. Tôi có thể đang bị bệnh gì?
"
5312,Rối Loạn Tiêu Hóa,"Tôi tăng cân hoặc giảm cân bất thường. Tôi có thể đang bị bệnh gì?
"
5313,Rối Loạn Tiêu Hóa,"Tôi bị ợ nóng và ợ chua. Tôi có thể đang bị bệnh gì?
"
5314,Rối Loạn Tiêu Hóa,"Tôi cảm thấy đầy hơi và chướng bụng. Tôi có thể đang bị bệnh gì?
"
5315,Rối Loạn Tiêu Hóa,"Tôi bị đau bụng quặn từng cơn. Tôi có thể đang bị bệnh gì?
"
5316,Rối Loạn Tiêu Hóa,"Tôi bị tiêu chảy xen kẽ táo bón. Tôi có thể đang bị bệnh gì?
"
5317,Rối Loạn Tiêu Hóa,"Tôi đi ngoài phân đen hoặc có máu. Tôi có thể đang bị bệnh gì?
"
5318,Rối Loạn Tiêu Hóa,"Tôi bị đau bụng khi ăn. Tôi có thể đang bị bệnh gì?
"
5319,Rối Loạn Tiêu Hóa,Tôi muốn tìm hiểu về chế độ ăn uống phù hợp cho người bị rối loạn tiêu hóa. Tôi có thể đang bị bệnh gì?
5320,Rối Loạn Tiền Đình,"Tôi hiện đang có các triệu chứng như chóng mặt thoáng qua khi thay đổi tư thế, ví dụ như từ nằm chuyển sang ngồi. Tôi có thể đang bị bệnh gì?
"
5321,Rối Loạn Tiền Đình,"Tôi đang cảm thấy chóng mặt dữ dội và kéo dài, không thể đi đứng vững. Tôi có thể đang bị bệnh gì?
"
5322,Rối Loạn Tiền Đình,"Tôi hay bị nôn ói nhiều và kéo dài kèm theo chóng mặt. Tôi có thể đang bị bệnh gì?
"
5323,Rối Loạn Tiền Đình,"Tôi đang gặp tình trạng ù tai, giảm thính lực và chóng mặt. Tôi có thể đang bị bệnh gì?
"
5324,Rối Loạn Tiền Đình,"Tôi hay cảm thấy nặng đầu, khó tập trung và chóng mặt. Tôi có thể đang bị bệnh gì?
"
5325,Rối Loạn Tiền Đình,"Tôi bị rối loạn vận mạch khiến da tái xanh, giảm nhịp tim, vã mồ hôi và chóng mặt. Tôi có thể đang bị bệnh gì?
"
5326,Rối Loạn Tiền Đình,"Tôi thường xuyên bị té ngã do không kiểm soát được thăng bằng và chóng mặt. Tôi có thể đang bị bệnh gì?
"
5327,Rối Loạn Tiền Đình,"Tôi đang gặp khó khăn khi đi đứng, bị choáng váng và chóng mặt khi thay đổi tư thế. Tôi có thể đang bị bệnh gì?
"
5328,Rối Loạn Tiền Đình,"Tôi hay bị nôn ói kèm theo chóng mặt. Tôi có thể đang bị bệnh gì?
"
5329,Rối Loạn Tiền Đình,"Tôi lo lắng mình bị tổn thương hệ thống tiền đình. Tôi có thể đang bị bệnh gì?
"
5330,Rối Loạn Tiền Đình,"Tôi nghi ngờ mình có tổn thương nhân tiền đình hoặc đường liên hệ của các nhân dây tiền đình ở thân não. Tôi có thể đang bị bệnh gì?
"
5331,Rối Loạn Tiền Đình,"Tôi sợ mình bị tai biến mạch máu não gây ra chóng mặt. Tôi có thể đang bị bệnh gì?
"
5332,Rối Loạn Tiền Đình,"Tôi có tiền sử bệnh lý viêm và đang bị chóng mặt. Tôi có thể đang bị bệnh gì?
"
5333,Rối Loạn Tiền Đình,"Tôi lo lắng u não gây ra triệu chứng chóng mặt. Tôi có thể đang bị bệnh gì?
"
5334,Rối Loạn Tiền Đình,"Tôi bị chóng mặt kèm theo nhìn mờ. Tôi có thể đang bị bệnh gì?
"
5335,Rối Loạn Tiền Đình,"Tôi bị chóng mặt và đau đầu dữ dội. Tôi có thể đang bị bệnh gì?
"
5336,Rối Loạn Tiền Đình,"Tôi bị chóng mặt kèm theo yếu liệt tay chân. Tôi có thể đang bị bệnh gì?
"
5337,Rối Loạn Tiền Đình,"Tôi bị chóng mặt và khó nói. Tôi có thể đang bị bệnh gì?
"
5338,Rối Loạn Tiền Đình,"Tôi bị chóng mặt và mất ý thức tạm thời. Tôi có thể đang bị bệnh gì?
"
5339,Rối Loạn Tiền Đình,Tôi bị chóng mặt và cảm giác quay cuồng. Tôi có thể đang bị bệnh gì?
5340,Rụng Tóc,"Tôi hiện đang có các triệu chứng như tóc mỏng dần trên đỉnh đầu. Tôi có thể đang bị bệnh gì?
"
5341,Rụng Tóc,"Tôi đang cảm thấy tóc rụng thành những đốm hình tròn hoặc loang lổ trên da đầu. Tôi có thể đang bị bệnh gì?
"
5342,Rụng Tóc,"Tôi hay bị rụng tóc đột ngột, xơ xác sau khi trải qua cú sốc tinh thần. Tôi có thể đang bị bệnh gì?
"
5343,Rụng Tóc,"Tôi hiện đang có các triệu chứng như tóc rụng toàn thân sau khi điều trị hóa trị. Tôi có thể đang bị bệnh gì?
"
5344,Rụng Tóc,"Tôi đang cảm thấy da đầu xuất hiện các mảng vảy lan rộng và tóc gãy rụng. Tôi có thể đang bị bệnh gì?
"
5345,Rụng Tóc,"Tôi hay bị ngứa da đầu trước khi tóc rụng thành những đốm hình tròn. Tôi có thể đang bị bệnh gì?
"
5346,Rụng Tóc,"Tôi hiện đang có các triệu chứng như tóc rụng nhiều khi chải đầu, gội đầu. Tôi có thể đang bị bệnh gì?
"
5347,Rụng Tóc,"Tôi đang cảm thấy tóc mỏng đi ở phần trán. Tôi có thể đang bị bệnh gì?
"
5348,Rụng Tóc,"Tôi hay bị rụng tóc kèm mẩn đỏ, sưng tấy và rỉ dịch trên da đầu. Tôi có thể đang bị bệnh gì?
"
5349,Rụng Tóc,"Tôi hiện đang có các triệu chứng như đường chân tóc bị tụt. Tôi có thể đang bị bệnh gì?
"
5350,Rụng Tóc,"Tôi đang cảm thấy tóc dễ rụng khi giật nhẹ. Tôi có thể đang bị bệnh gì?
"
5351,Rụng Tóc,"Tôi hay bị rụng tóc kèm theo stress, căng thẳng. Tôi có thể đang bị bệnh gì?
"
5352,Rụng Tóc,"Tôi hiện đang có các triệu chứng như da đầu bị đau trước khi rụng tóc. Tôi có thể đang bị bệnh gì?
"
5353,Rụng Tóc,"Tôi đang cảm thấy tóc rụng nhiều hơn bình thường. Tôi có thể đang bị bệnh gì?
"
5354,Rụng Tóc,"Tôi hay bị rụng tóc thành từng mảng. Tôi có thể đang bị bệnh gì?
"
5355,Rụng Tóc,"Tôi hiện đang có các triệu chứng như tóc rụng nhiều kèm theo nhiễm trùng da đầu. Tôi có thể đang bị bệnh gì?
"
5356,Rụng Tóc,"Tôi đang cảm thấy tóc yếu và dễ gãy. Tôi có thể đang bị bệnh gì?
"
5357,Rụng Tóc,"Tôi hay bị rụng tóc do tác dụng phụ của thuốc. Tôi có thể đang bị bệnh gì?
"
5358,Rụng Tóc,"Tôi hiện đang có các triệu chứng như tóc rụng nhiều và da đầu ngứa ngáy. Tôi có thể đang bị bệnh gì?
"
5359,Rụng Tóc,Tôi đang cảm thấy lo lắng về tình trạng rụng tóc của mình. Tôi có thể đang bị bệnh gì?
5360,Sa Sút Trí Tuệ,"Tôi hay quên và không rõ ngày tháng. Tôi có thể đang bị bệnh gì?
"
5361,Sa Sút Trí Tuệ,"Tôi cảm thấy lạc lõng giữa những nơi quen thuộc. Tôi có thể đang bị bệnh gì?
"
5362,Sa Sút Trí Tuệ,"Tôi hiện đang có các triệu chứng như suy nghĩ chậm, khó giải quyết vấn đề và khó tập trung. Tôi có thể đang bị bệnh gì?
"
5363,Sa Sút Trí Tuệ,"Tôi đang cảm thấy cứng đơ, run và cử động không phối hợp. Tôi có thể đang bị bệnh gì?
"
5364,Sa Sút Trí Tuệ,"Tôi hay gặp ảo giác và mộng du. Tôi có thể đang bị bệnh gì?
"
5365,Sa Sút Trí Tuệ,"Tôi đang cảm thấy mất ổn định trong hành vi, tính cách, suy nghĩ và ngôn ngữ. Tôi có thể đang bị bệnh gì?
"
5366,Sa Sút Trí Tuệ,"Tôi hay lặp đi lặp lại một câu hỏi và cần người khác hỗ trợ chăm sóc bản thân. Tôi có thể đang bị bệnh gì?
"
5367,Sa Sút Trí Tuệ,"Tôi hiện đang có các triệu chứng như rối loạn trí nhớ nghiêm trọng và không nhận ra người thân. Tôi có thể đang bị bệnh gì?
"
5368,Sa Sút Trí Tuệ,"Tôi đang cảm thấy suy giảm nghiêm trọng về kỹ năng tư duy. Tôi có thể đang bị bệnh gì?
"
5369,Sa Sút Trí Tuệ,"Tôi hay bị trầm cảm, kích động và mất trí nhớ sau chấn thương đầu. Tôi có thể đang bị bệnh gì?
"
5370,Sa Sút Trí Tuệ,"Tôi hiện đang có các triệu chứng như suy giảm khả năng nói và cử động khó khăn. Tôi có thể đang bị bệnh gì?
"
5371,Sa Sút Trí Tuệ,"Tôi đang cảm thấy mất trí nhớ, không biết về thời gian và địa điểm. Tôi có thể đang bị bệnh gì?
"
5372,Sa Sút Trí Tuệ,"Tôi hay bị kích động và gây hấn. Tôi có thể đang bị bệnh gì?
"
5373,Sa Sút Trí Tuệ,"Tôi hiện đang có các triệu chứng như rối loạn não và không có yếu tố nguy cơ sa sút trí tuệ. Tôi có thể đang bị bệnh gì?
"
5374,Sa Sút Trí Tuệ,"Tôi đang cảm thấy các triệu chứng Parkinson và sa sút trí tuệ. Tôi có thể đang bị bệnh gì?
"
5375,Sa Sút Trí Tuệ,"Tôi hay quên sau khi sinh con. Tôi có thể đang bị bệnh gì?
"
5376,Sa Sút Trí Tuệ,"Tôi hiện đang có các triệu chứng như khả năng nhớ kém hơn khi về già. Tôi có thể đang bị bệnh gì?
"
5377,Sa Sút Trí Tuệ,"Tôi đang cảm thấy khó khăn trong giao tiếp. Tôi có thể đang bị bệnh gì?
"
5378,Sa Sút Trí Tuệ,"Tôi hay đi lang thang. Tôi có thể đang bị bệnh gì?
"
5379,Sa Sút Trí Tuệ,Tôi hiện đang có các triệu chứng như không thể hoạt động và sống phụ thuộc vào gia đình. Tôi có thể đang bị bệnh gì?
5380,Sa Tinh Hoàn,"Tôi hiện đang có các triệu chứng như sốt cao, đau nhức, sưng tấy ở tinh hoàn và bìu giãn ra. Tôi có thể đang bị bệnh gì?
"
5381,Sa Tinh Hoàn,"Tôi đang cảm thấy tinh hoàn của mình to hơn bình thường và bìu chảy xệ xuống. Tôi có thể đang bị bệnh gì?
"
5382,Sa Tinh Hoàn,"Tôi hay bị đau tức vùng bìu, đặc biệt khi đi lại và đứng, kèm theo tinh hoàn chảy xệ. Tôi có thể đang bị bệnh gì?
"
5383,Sa Tinh Hoàn,"Tôi thấy bìu của mình giãn xuống và lỏng lẻo, không co lại như bình thường. Tôi có thể đang bị bệnh gì?
"
5384,Sa Tinh Hoàn,"Tôi hay cảm thấy nặng và khó chịu ở vùng bụng dưới, kèm theo bìu to hơn. Tôi có thể đang bị bệnh gì?
"
5385,Sa Tinh Hoàn,"Tôi đang cảm thấy một bên tinh hoàn của mình to lên bất thường. Tôi có thể đang bị bệnh gì?
"
5386,Sa Tinh Hoàn,"Tôi hay bị đau nhức tinh hoàn, bìu sưng to và chảy xệ. Tôi có thể đang bị bệnh gì?
"
5387,Sa Tinh Hoàn,"Tôi thấy da bìu của mình rộng hơn so với túi tinh và tinh hoàn bị chảy xệ. Tôi có thể đang bị bệnh gì?
"
5388,Sa Tinh Hoàn,"Tôi đang cảm thấy tinh hoàn của mình bị xệ xuống sau khi tiếp xúc với nhiệt độ nóng. Tôi có thể đang bị bệnh gì?
"
5389,Sa Tinh Hoàn,"Tôi hay bị đau tức vùng bìu và tinh hoàn bị xệ xuống sau khi vận động mạnh. Tôi có thể đang bị bệnh gì?
"
5390,Sa Tinh Hoàn,"Tôi thấy bìu của mình chảy xệ và cảm thấy nặng hơn bình thường. Tôi có thể đang bị bệnh gì?
"
5391,Sa Tinh Hoàn,"Tôi đang cảm thấy tinh hoàn của mình tăng kích thước và bìu bị giãn ra. Tôi có thể đang bị bệnh gì?
"
5392,Sa Tinh Hoàn,"Tôi hay bị đau ở vùng bụng dưới và tinh hoàn bị xệ xuống. Tôi có thể đang bị bệnh gì?
"
5393,Sa Tinh Hoàn,"Tôi thấy phần ruột phía trên của mình bị kéo xuống dưới theo chiều bên tinh hoàn bị xệ. Tôi có thể đang bị bệnh gì?
"
5394,Sa Tinh Hoàn,"Tôi đang cảm thấy tinh hoàn của mình có hạch và bìu bị chảy xệ nghiêm trọng. Tôi có thể đang bị bệnh gì?
"
5395,Sa Tinh Hoàn,"Tôi hay bị đau nhức và sưng tấy ở tinh hoàn, kèm theo bìu chảy xệ. Tôi có thể đang bị bệnh gì?
"
5396,Sa Tinh Hoàn,"Tôi thấy bìu của mình không co lại ngay cả khi tiếp xúc với nhiệt độ lạnh. Tôi có thể đang bị bệnh gì?
"
5397,Sa Tinh Hoàn,"Tôi đang cảm thấy tinh hoàn của mình bị xoắn lại và bìu bị giãn ra. Tôi có thể đang bị bệnh gì?
"
5398,Sa Tinh Hoàn,"Tôi thấy bìu của mình chảy xệ và cảm thấy khó chịu khi đi lại. Tôi có thể đang bị bệnh gì?
"
5399,Sa Tinh Hoàn,Tôi hay bị tràn dịch ở tinh mạc và tinh hoàn bị xệ xuống. Tôi có thể đang bị bệnh gì?
5400,Sa Trực Tràng,"Tôi hay cảm thấy có một khối u sa ra khỏi hậu môn trong khi đi tiêu và có thể dùng tay đẩy ngược vào bên trong. Tôi có thể đang bị bệnh gì?
"
5401,Sa Trực Tràng,"Tôi đang cảm thấy khó kiểm soát nhu động ruột và có máu đỏ tươi chảy ra từ trực tràng. Tôi có thể đang bị bệnh gì?
"
5402,Sa Trực Tràng,"Tôi hay bị táo bón và cảm thấy như đi đại tiện chưa hết phân. Tôi có thể đang bị bệnh gì?
"
5403,Sa Trực Tràng,"Tôi đang cảm thấy có một khối u sa ra khỏi hậu môn khi ho hoặc hắt hơi. Tôi có thể đang bị bệnh gì?
"
5404,Sa Trực Tràng,"Tôi hay bị khó kiểm soát nhu động ruột và cảm thấy khó chịu ở hậu môn. Tôi có thể đang bị bệnh gì?
"
